y,x,AP1,AP2,AP3
6,15,-48.0,-64.0,-85.19
6,15,-48.0,-63.0,-86.0
6,15,-49.0,-62.0,-86.0
6,15,-53.0,-61.0,-84.0
6,15,-48.0,-64.0,-91.0
6,15,-47.0,-64.0,-85.0
6,15,-47.0,-64.0,-86.0
6,15,-46.0,-63.0,-88.0
6,15,-46.0,-62.0,-87.0
6,15,-45.0,-63.0,-88.0
6,15,-46.0,-63.0,-92.0
6,15,-45.0,-62.0,-89.0
6,15,-46.0,-62.0,-88.0
6,15,-47.0,-63.0,-87.0
6,15,-45.0,-65.0,-86.0
6,15,-45.0,-69.0,-82.0
6,15,-46.0,-63.0,-84.0
6,15,-44.0,-63.0,-85.0
6,15,-42.0,-63.0,-84.0
6,15,-45.0,-63.0,-88.0
6,15,-44.0,-66.0,-85.0
6,15,-43.0,-64.0,-84.0
6,15,-44.0,-62.0,-84.0
6,15,-43.0,-62.0,-86.0
6,15,-42.0,-62.0,-90.0
6,15,-44.0,-63.0,-85.0
6,15,-42.0,-63.0,-89.0
6,16,-40.0,-63.0,-78.0
6,16,-40.0,-67.0,-78.0
6,16,-41.0,-66.0,-78.0
6,16,-41.0,-65.0,-78.0
6,16,-42.0,-66.0,-79.0
6,16,-41.0,-67.0,-79.0
6,16,-42.0,-66.0,-82.0
6,16,-42.0,-67.0,-84.0
6,16,-41.0,-67.0,-84.0
6,16,-41.0,-67.0,-85.0
6,16,-42.0,-66.0,-84.0
6,16,-41.0,-66.0,-86.0
6,16,-41.0,-67.0,-85.0
6,16,-43.0,-67.0,-87.0
6,16,-42.0,-67.0,-88.0
6,16,-43.0,-66.0,-84.0
6,16,-42.0,-66.0,-88.0
6,16,-42.0,-66.0,-85.0
6,16,-44.0,-66.0,-84.0
6,16,-46.0,-65.0,-82.0
6,16,-42.0,-64.0,-85.0
6,16,-41.0,-68.0,-86.0
6,16,-40.0,-68.0,-86.0
6,16,-40.0,-70.0,-87.0
6,16,-41.0,-69.0,-86.0
6,16,-41.0,-69.0,-87.0
6,16,-42.0,-70.0,-87.0
6,16,-42.0,-70.0,-88.0
6,16,-41.0,-74.0,-87.0
6,16,-41.0,-71.0,-86.0
6,16,-41.0,-67.0,-77.0
6,16,-40.0,-69.0,-90.0
6,16,-41.0,-70.0,-87.0
6,16,-41.0,-68.0,-86.0
6,16,-41.0,-77.0,-86.0
6,16,-43.0,-70.0,-86.0
6,16,-42.0,-64.0,-84.0
6,16,-48.0,-67.0,-84.0
6,16,-43.0,-69.0,-85.0
6,16,-42.0,-68.0,-90.0
6,16,-42.0,-69.0,-86.0
6,16,-42.0,-68.0,-84.0
6,16,-42.0,-69.0,-83.0
6,16,-44.0,-69.0,-86.0
6,16,-42.0,-69.0,-85.0
6,16,-42.0,-68.0,-85.0
6,16,-42.0,-69.0,-84.0
6,16,-42.0,-69.0,-85.0
6,16,-42.0,-69.0,-86.0
6,16,-42.0,-68.0,-86.0
6,16,-42.0,-68.0,-85.0
6,16,-42.0,-66.0,-84.0
6,16,-43.0,-69.0,-83.0
6,16,-41.0,-69.0,-83.0
6,16,-41.0,-68.0,-85.0
6,16,-43.0,-67.0,-83.0
6,16,-42.0,-63.0,-86.0
6,16,-43.0,-64.0,-86.0
6,16,-43.0,-63.0,-85.0
6,16,-42.0,-64.0,-85.0
6,17,-52.0,-74.0,-78.0
6,17,-54.0,-70.0,-80.0
6,17,-52.0,-69.0,-75.0
6,17,-53.0,-68.0,-78.0
6,17,-52.0,-69.0,-75.0
6,17,-52.0,-68.0,-75.0
6,17,-52.0,-67.0,-78.0
6,17,-52.0,-70.0,-79.0
6,17,-52.0,-70.0,-78.0
6,17,-52.0,-70.0,-78.0
6,17,-52.0,-68.0,-76.0
6,17,-51.0,-68.0,-76.0
6,17,-51.0,-66.0,-77.0
6,17,-52.0,-70.0,-76.0
6,17,-51.0,-68.0,-78.0
6,17,-51.0,-68.0,-78.0
6,17,-52.0,-68.0,-76.0
6,17,-51.0,-68.0,-77.0
6,17,-50.0,-69.0,-77.0
6,17,-51.0,-69.0,-77.0
6,17,-51.0,-69.0,-78.0
6,17,-51.0,-69.0,-78.0
6,17,-51.0,-69.0,-77.0
6,17,-50.0,-69.0,-77.0
6,17,-51.0,-69.0,-77.0
6,17,-50.0,-69.0,-78.0
6,17,-50.0,-68.0,-78.0
6,17,-50.0,-68.0,-79.0
6,17,-49.0,-69.0,-79.0
6,17,-49.0,-69.0,-80.0
6,17,-50.0,-69.0,-80.0
6,17,-49.0,-69.0,-79.0
6,17,-48.0,-68.0,-79.0
6,17,-49.0,-69.0,-81.0
6,17,-50.0,-68.0,-81.0
6,17,-52.0,-68.0,-78.0
6,17,-52.0,-69.0,-79.0
6,17,-52.0,-70.0,-83.0
6,17,-52.0,-68.0,-78.0
6,17,-53.0,-69.0,-81.0
6,17,-53.0,-67.0,-79.0
6,17,-53.0,-67.0,-81.0
6,17,-52.0,-67.0,-78.0
6,17,-53.0,-67.0,-79.0
6,17,-52.0,-67.0,-81.0
6,17,-53.0,-67.0,-79.0
6,17,-53.0,-66.0,-79.0
6,17,-53.0,-66.0,-78.0
6,17,-52.0,-66.0,-78.0
6,17,-50.0,-67.0,-77.0
6,17,-54.0,-66.0,-79.0
6,17,-52.0,-67.0,-81.0
6,17,-51.0,-67.0,-79.0
6,17,-52.0,-67.0,-80.0
6,17,-53.0,-67.0,-82.0
6,17,-53.0,-66.0,-81.0
6,17,-54.0,-66.0,-83.0
6,17,-52.0,-66.0,-82.0
6,17,-52.0,-66.0,-80.0
6,17,-53.0,-65.0,-84.0
6,18,-51.0,-69.0,-77.0
6,18,-51.0,-71.0,-79.0
6,18,-49.0,-68.0,-74.0
6,18,-51.0,-72.0,-80.0
6,18,-48.0,-72.0,-80.0
6,18,-47.0,-73.0,-80.0
6,18,-50.0,-72.0,-80.0
6,18,-55.0,-71.0,-78.0
6,18,-58.0,-71.0,-77.0
6,18,-56.0,-71.0,-78.0
6,18,-56.0,-71.0,-77.0
6,18,-59.0,-69.0,-76.0
6,18,-54.0,-68.0,-76.0
6,18,-57.0,-67.0,-77.0
6,18,-59.0,-69.0,-77.0
6,18,-53.0,-71.0,-78.0
6,18,-60.0,-71.0,-80.0
6,18,-58.0,-70.0,-78.0
6,18,-59.0,-69.0,-77.0
6,18,-55.0,-70.0,-78.0
6,18,-52.0,-71.0,-78.0
6,18,-52.0,-73.0,-79.0
6,18,-55.0,-74.0,-78.0
6,18,-49.0,-69.0,-77.0
6,18,-55.0,-72.0,-79.0
6,18,-54.0,-72.0,-79.0
6,18,-57.0,-73.0,-79.0
6,18,-57.0,-70.0,-78.0
6,18,-55.0,-70.0,-79.0
6,18,-57.0,-70.0,-80.0
6,18,-60.0,-72.0,-77.0
6,18,-56.0,-72.0,-79.0
6,18,-54.0,-72.0,-81.0
6,18,-55.0,-73.0,-81.0
6,18,-56.0,-72.0,-80.0
6,18,-55.0,-72.0,-82.0
6,18,-57.0,-74.0,-79.0
6,18,-57.0,-71.0,-78.0
6,18,-53.0,-72.0,-78.0
6,18,-56.0,-73.0,-81.0
6,18,-57.0,-73.0,-80.0
6,18,-56.0,-75.0,-81.0
6,18,-56.0,-72.0,-79.0
6,18,-52.0,-73.0,-82.0
6,18,-54.0,-74.0,-86.0
6,18,-56.0,-73.0,-80.0
6,18,-54.0,-73.0,-79.0
6,18,-54.0,-71.0,-77.0
6,18,-57.0,-69.0,-76.0
6,18,-57.0,-68.0,-76.0
6,18,-53.0,-72.0,-78.0
6,18,-54.0,-70.0,-77.0
6,18,-54.0,-72.0,-78.0
6,18,-53.0,-71.0,-78.0
6,18,-54.0,-70.0,-78.0
6,18,-53.0,-71.0,-77.0
6,18,-53.0,-73.0,-78.0
6,18,-51.0,-71.0,-77.0
6,18,-55.0,-70.0,-76.0
6,18,-50.0,-71.0,-79.0
7,1,-58.0,-77.0,-88.0
7,1,-61.0,-75.0,-87.19
7,1,-56.0,-78.0,-89.0
7,1,-56.0,-72.0,-87.19
7,1,-54.0,-78.0,-88.0
7,1,-55.0,-79.0,-89.0
7,1,-53.0,-79.0,-91.0
7,1,-56.0,-74.0,-88.0
7,1,-54.0,-73.0,-88.0
7,1,-56.0,-67.0,-90.0
7,1,-56.0,-68.0,-86.0
7,1,-60.0,-72.0,-85.0
7,1,-63.0,-72.0,-86.0
7,1,-62.0,-74.0,-88.0
7,1,-61.0,-75.0,-86.0
7,1,-61.0,-71.0,-85.0
7,1,-63.0,-71.0,-85.0
7,1,-63.0,-70.0,-87.0
7,1,-61.0,-71.0,-85.0
7,1,-59.0,-70.0,-84.0
7,1,-58.0,-68.0,-84.0
7,1,-58.0,-68.0,-86.0
7,1,-58.0,-68.0,-86.0
7,1,-58.0,-68.0,-85.0
7,1,-58.0,-68.0,-84.0
7,1,-57.0,-67.0,-87.0
7,1,-54.0,-67.0,-90.0
7,1,-53.0,-66.0,-86.0
7,1,-56.0,-68.0,-87.0
7,1,-56.0,-66.0,-88.0
7,1,-55.0,-67.0,-84.0
7,1,-56.0,-69.0,-84.0
7,1,-54.0,-69.0,-84.0
7,1,-54.0,-66.0,-85.0
7,1,-54.0,-68.0,-85.0
7,1,-53.0,-72.0,-85.0
7,1,-54.0,-73.0,-85.0
7,1,-51.0,-70.0,-87.0
7,1,-51.0,-71.0,-85.0
7,1,-57.0,-69.0,-85.0
7,1,-55.0,-69.0,-85.0
7,1,-55.0,-69.0,-84.0
7,1,-54.0,-75.0,-86.0
7,1,-54.0,-72.0,-84.0
7,1,-54.0,-85.0,-87.0
7,1,-53.0,-79.0,-90.0
7,1,-54.0,-74.0,-88.0
7,1,-52.0,-75.0,-90.0
7,1,-53.0,-70.0,-91.0
7,1,-54.0,-71.0,-89.0
7,1,-55.0,-70.0,-88.0
7,1,-52.0,-73.0,-92.0
7,1,-52.0,-72.0,-89.0
7,1,-51.0,-81.0,-87.19
7,1,-53.0,-83.0,-88.0
7,1,-51.0,-82.0,-91.0
7,1,-50.0,-77.0,-96.0
7,1,-51.0,-75.0,-93.0
7,1,-53.0,-78.0,-91.0
7,1,-53.0,-79.0,-88.0
7,2,-65.0,-71.0,-88.0
7,2,-54.0,-71.0,-89.0
7,2,-54.0,-77.0,-89.0
7,2,-47.0,-72.0,-87.0
7,2,-48.0,-73.0,-87.0
7,2,-49.0,-76.0,-87.0
7,2,-52.0,-78.0,-86.0
7,2,-53.0,-78.0,-85.0
7,2,-53.0,-78.0,-83.0
7,2,-50.0,-78.0,-84.0
7,2,-50.0,-75.88,-87.08
7,2,-51.0,-76.0,-85.0
7,2,-52.0,-75.0,-85.0
7,2,-54.0,-78.0,-85.0
7,2,-54.0,-82.0,-86.0
7,2,-52.0,-79.0,-88.0
7,2,-54.0,-82.0,-88.0
7,2,-54.0,-77.0,-88.0
7,2,-55.0,-85.0,-92.0
7,2,-56.0,-83.0,-88.0
7,2,-56.0,-80.0,-87.08
7,2,-51.0,-79.0,-89.0
7,2,-50.0,-78.0,-90.0
7,2,-50.0,-75.0,-88.0
7,2,-56.0,-78.0,-89.0
7,2,-59.0,-78.0,-89.0
7,2,-58.0,-75.0,-87.0
7,2,-60.0,-74.0,-87.0
7,2,-60.0,-73.0,-87.08
7,2,-59.0,-74.0,-87.08
7,2,-58.0,-74.0,-87.08
7,2,-55.0,-72.0,-86.0
7,2,-54.0,-75.0,-86.0
7,2,-57.0,-75.0,-87.0
7,2,-55.0,-73.0,-87.0
7,2,-55.0,-71.0,-85.0
7,2,-55.0,-73.0,-87.0
7,2,-57.0,-73.0,-85.0
7,2,-53.0,-72.0,-87.0
7,2,-54.0,-73.0,-85.0
7,2,-56.0,-74.0,-87.0
7,2,-56.0,-75.0,-86.0
7,2,-53.0,-73.0,-87.0
7,2,-52.0,-73.0,-85.0
7,2,-50.0,-74.0,-84.0
7,2,-52.0,-76.0,-86.0
7,2,-49.0,-77.0,-87.08
7,2,-49.0,-80.0,-85.0
7,2,-55.0,-77.0,-85.0
7,2,-56.0,-77.0,-85.0
7,2,-53.0,-83.0,-86.0
7,2,-63.0,-75.0,-89.0
7,2,-62.0,-76.0,-87.08
7,2,-58.0,-76.0,-90.0
7,2,-63.0,-70.0,-89.0
7,2,-54.0,-68.0,-89.0
7,2,-52.0,-77.0,-87.08
7,2,-52.0,-80.0,-89.0
7,2,-52.0,-76.0,-91.0
7,2,-54.0,-76.0,-91.0
7,3,-64.0,-68.0,-89.0
7,3,-62.0,-66.0,-87.0
7,3,-63.0,-63.0,-89.0
7,3,-60.0,-70.0,-93.0
7,3,-59.0,-71.0,-88.0
7,3,-56.0,-69.0,-94.0
7,3,-56.0,-67.0,-91.0
7,3,-58.0,-68.0,-89.46
7,3,-58.0,-69.0,-95.0
7,3,-60.0,-70.0,-89.46
7,3,-58.0,-70.0,-91.0
7,3,-62.0,-68.0,-90.0
7,3,-61.0,-68.0,-89.46
7,3,-61.0,-68.0,-88.0
7,3,-61.0,-69.0,-89.0
7,3,-61.0,-69.0,-87.0
7,3,-59.0,-68.0,-88.0
7,3,-57.0,-65.0,-89.0
7,3,-64.0,-66.0,-87.0
7,3,-67.0,-70.0,-88.0
7,3,-66.0,-71.0,-89.0
7,3,-65.0,-71.62,-89.46
7,3,-60.0,-69.0,-88.0
7,3,-64.0,-66.0,-89.0
7,3,-66.0,-65.0,-88.0
7,3,-53.0,-66.0,-89.46
7,3,-60.0,-68.0,-88.0
7,3,-61.0,-66.0,-88.0
7,3,-59.0,-68.0,-87.0
7,3,-64.0,-68.0,-89.0
7,3,-63.0,-66.0,-90.0
7,3,-59.0,-70.0,-89.0
7,3,-51.0,-66.0,-93.0
7,3,-51.0,-78.0,-89.46
7,3,-49.0,-73.0,-88.0
7,3,-52.0,-78.0,-89.46
7,3,-46.0,-73.0,-89.46
7,3,-51.0,-77.0,-90.0
7,3,-53.0,-74.0,-90.0
7,3,-51.0,-69.0,-90.0
7,3,-54.0,-68.0,-91.0
7,3,-50.0,-76.0,-91.0
7,3,-53.0,-71.62,-89.46
7,3,-55.0,-77.0,-89.0
7,3,-54.0,-80.0,-89.0
7,3,-52.0,-77.0,-89.0
7,3,-53.0,-75.0,-89.0
7,3,-50.0,-80.0,-89.0
7,3,-55.0,-86.0,-89.0
7,3,-54.0,-75.0,-91.0
7,3,-55.0,-81.0,-90.0
7,3,-52.0,-78.0,-87.0
7,3,-52.0,-75.0,-89.46
7,3,-55.0,-70.0,-92.0
7,3,-55.0,-71.0,-90.0
7,3,-53.0,-80.0,-89.0
7,3,-54.0,-78.0,-88.0
7,3,-53.0,-71.0,-92.0
7,3,-52.0,-81.0,-92.0
7,3,-56.0,-82.0,-87.0
7,4,-53.0,-80.0,-93.0
7,4,-55.0,-76.0,-91.0
7,4,-55.0,-69.0,-92.0
7,4,-55.0,-73.0,-91.0
7,4,-54.0,-73.0,-93.0
7,4,-52.0,-69.0,-92.0
7,4,-54.0,-72.0,-90.94
7,4,-52.0,-72.0,-90.94
7,4,-51.0,-72.0,-90.94
7,4,-51.0,-73.0,-90.94
7,4,-53.0,-72.0,-90.94
7,4,-52.0,-74.0,-90.94
7,4,-52.0,-74.0,-90.94
7,4,-51.0,-73.0,-90.94
7,4,-54.0,-72.0,-95.0
7,4,-53.0,-72.0,-93.0
7,4,-50.0,-75.0,-90.94
7,4,-49.0,-75.0,-90.94
7,4,-51.0,-71.0,-93.0
7,4,-52.0,-71.0,-92.0
7,4,-54.0,-74.0,-91.0
7,4,-54.0,-75.0,-92.0
7,4,-55.0,-76.0,-88.0
7,4,-54.0,-76.0,-91.0
7,4,-53.0,-76.0,-88.0
7,4,-55.0,-75.0,-90.0
7,4,-56.0,-70.0,-92.0
7,4,-50.0,-78.0,-92.0
7,4,-58.0,-69.0,-92.0
7,4,-60.0,-69.0,-92.0
7,4,-58.0,-69.0,-90.0
7,4,-57.0,-71.0,-89.0
7,4,-55.0,-75.0,-89.0
7,4,-57.0,-71.0,-91.0
7,4,-59.0,-70.0,-91.0
7,4,-59.0,-73.0,-91.0
7,4,-56.0,-76.0,-92.0
7,4,-58.0,-79.0,-91.0
7,4,-57.0,-74.0,-95.0
7,4,-49.0,-72.0,-91.0
7,4,-51.0,-70.0,-89.0
7,4,-54.0,-72.0,-93.0
7,4,-53.0,-72.0,-88.0
7,4,-55.0,-76.0,-87.0
7,4,-57.0,-74.0,-88.0
7,4,-56.0,-78.0,-88.0
7,4,-57.0,-75.0,-88.0
7,4,-55.0,-75.0,-88.0
7,4,-56.0,-76.0,-88.0
7,4,-56.0,-78.0,-92.0
7,4,-57.0,-73.0,-88.0
7,4,-57.0,-73.0,-92.0
7,4,-57.0,-75.0,-90.94
7,4,-56.0,-72.0,-94.0
7,4,-57.0,-72.0,-98.0
7,4,-56.0,-69.0,-88.0
7,4,-58.0,-66.0,-91.0
7,4,-56.0,-68.0,-89.0
7,4,-61.0,-69.0,-92.0
7,4,-59.0,-69.0,-92.0
7,5,-50.0,-75.0,-88.0
7,5,-48.0,-77.0,-89.0
7,5,-54.0,-79.0,-90.0
7,5,-54.0,-69.0,-91.0
7,5,-49.0,-68.0,-91.0
7,5,-47.0,-67.0,-91.0
7,5,-48.0,-70.0,-90.0
7,5,-46.0,-72.0,-91.0
7,5,-46.0,-73.0,-91.0
7,5,-47.0,-72.0,-93.0
7,5,-48.0,-72.0,-88.7
7,5,-48.0,-71.0,-90.0
7,5,-46.0,-71.0,-93.0
7,5,-47.0,-70.0,-92.0
7,5,-46.0,-70.0,-92.0
7,5,-46.0,-71.0,-92.0
7,5,-47.0,-71.0,-91.0
7,5,-45.0,-71.0,-92.0
7,5,-48.0,-72.0,-87.0
7,5,-46.0,-68.0,-88.0
7,5,-46.0,-66.0,-88.7
7,5,-49.0,-66.0,-88.7
7,5,-48.0,-68.0,-88.7
7,5,-49.0,-66.0,-93.0
7,5,-50.0,-64.0,-91.0
7,5,-50.0,-64.0,-90.0
7,5,-48.0,-66.0,-90.0
7,5,-50.0,-64.0,-92.0
7,5,-55.0,-69.53,-88.7
7,5,-55.0,-67.0,-89.0
7,5,-52.0,-66.0,-90.0
7,5,-56.0,-65.0,-89.0
7,5,-60.0,-68.0,-89.0
7,5,-57.0,-68.0,-89.0
7,5,-54.0,-67.0,-87.0
7,5,-60.0,-69.53,-88.7
7,5,-61.0,-66.0,-89.0
7,5,-54.0,-67.0,-89.0
7,5,-52.0,-66.0,-89.0
7,5,-54.0,-65.0,-89.0
7,5,-53.0,-66.0,-87.0
7,5,-52.0,-67.0,-88.0
7,5,-52.0,-73.0,-89.0
7,5,-52.0,-71.0,-88.0
7,5,-52.0,-69.0,-85.0
7,5,-51.0,-70.0,-87.0
7,5,-49.0,-68.0,-87.0
7,5,-50.0,-69.0,-84.0
7,5,-51.0,-71.0,-84.0
7,5,-51.0,-68.0,-85.0
7,5,-52.0,-68.0,-85.0
7,5,-53.0,-67.0,-85.0
7,5,-53.0,-68.0,-86.0
7,5,-59.0,-77.0,-84.0
7,5,-57.0,-72.0,-84.0
7,5,-48.0,-74.0,-85.0
7,5,-51.0,-79.0,-86.0
7,5,-55.0,-73.0,-88.0
7,5,-56.0,-71.0,-87.0
7,5,-52.0,-74.0,-89.0
7,6,-49.0,-69.0,-83.0
7,6,-47.0,-69.0,-82.0
7,6,-44.0,-72.0,-82.0
7,6,-48.0,-69.0,-82.0
7,6,-52.0,-72.0,-81.0
7,6,-50.0,-69.0,-82.0
7,6,-48.0,-71.0,-83.0
7,6,-50.0,-73.0,-82.0
7,6,-42.0,-76.0,-86.0
7,6,-42.0,-80.0,-90.0
7,6,-41.0,-77.0,-89.0
7,6,-41.0,-75.0,-91.0
7,6,-42.0,-74.0,-91.0
7,6,-41.0,-74.0,-93.0
7,6,-42.0,-76.0,-91.0
7,6,-41.0,-75.0,-90.0
7,6,-42.0,-73.0,-89.0
7,6,-40.0,-71.39,-87.39
7,6,-42.0,-72.0,-90.0
7,6,-41.0,-71.0,-88.0
7,6,-46.0,-74.0,-90.0
7,6,-44.0,-72.0,-89.0
7,6,-44.0,-69.0,-90.0
7,6,-44.0,-75.0,-90.0
7,6,-43.0,-72.0,-87.0
7,6,-44.0,-74.0,-88.0
7,6,-43.0,-74.0,-86.0
7,6,-48.0,-74.0,-87.0
7,6,-42.0,-75.0,-87.39
7,6,-41.0,-73.0,-87.0
7,6,-40.0,-70.0,-87.0
7,6,-43.0,-68.0,-86.0
7,6,-46.0,-68.0,-87.39
7,6,-44.0,-67.0,-88.0
7,6,-42.0,-68.0,-88.0
7,6,-41.0,-66.0,-88.0
7,6,-43.0,-65.0,-88.0
7,6,-42.0,-66.0,-89.0
7,6,-40.0,-66.0,-88.0
7,6,-40.0,-68.0,-87.0
7,6,-41.0,-69.0,-88.0
7,6,-41.0,-66.0,-88.0
7,6,-42.0,-64.0,-87.0
7,6,-46.0,-80.0,-87.0
7,6,-47.0,-74.0,-85.0
7,6,-47.0,-69.0,-83.0
7,6,-47.0,-71.0,-86.0
7,6,-46.0,-71.0,-86.0
7,6,-46.0,-71.0,-87.39
7,6,-43.0,-71.0,-87.0
7,6,-49.0,-70.0,-86.0
7,6,-45.0,-69.0,-86.0
7,6,-46.0,-70.0,-89.0
7,6,-50.0,-77.0,-90.0
7,6,-44.0,-76.0,-90.0
7,6,-44.0,-75.0,-91.0
7,6,-43.0,-70.0,-91.0
7,6,-46.0,-70.0,-90.0
7,6,-45.0,-72.0,-86.0
7,6,-49.0,-66.0,-90.0
7,7,-46.0,-65.0,-83.0
7,7,-41.0,-61.0,-85.0
7,7,-40.0,-62.0,-82.0
7,7,-42.0,-63.0,-82.0
7,7,-43.0,-62.0,-81.0
7,7,-41.0,-65.0,-81.0
7,7,-42.0,-67.0,-80.0
7,7,-42.0,-65.0,-80.0
7,7,-42.0,-71.0,-81.0
7,7,-41.0,-67.0,-80.0
7,7,-44.0,-66.0,-80.0
7,7,-43.0,-64.0,-82.0
7,7,-44.0,-63.0,-81.0
7,7,-44.0,-61.0,-81.0
7,7,-42.0,-62.0,-83.0
7,7,-43.0,-61.0,-83.0
7,7,-41.0,-62.0,-83.0
7,7,-41.0,-62.0,-82.0
7,7,-43.0,-64.0,-81.0
7,7,-44.0,-61.0,-81.0
7,7,-42.0,-62.0,-81.0
7,7,-42.0,-63.0,-82.0
7,7,-42.0,-62.0,-83.0
7,7,-44.0,-62.0,-82.0
7,7,-44.0,-62.0,-81.0
7,7,-42.0,-62.0,-80.0
7,7,-46.0,-66.0,-78.0
7,7,-43.0,-65.0,-79.0
7,7,-43.0,-64.0,-79.0
7,7,-41.0,-62.0,-80.0
7,7,-41.0,-62.0,-83.0
7,7,-40.0,-61.0,-82.0
7,7,-43.0,-62.0,-81.0
7,7,-42.0,-61.0,-80.0
7,7,-41.0,-60.0,-82.0
7,7,-43.0,-60.0,-84.0
7,7,-40.0,-60.0,-83.0
7,7,-40.0,-59.0,-83.0
7,7,-42.0,-59.0,-83.0
7,7,-40.0,-60.0,-81.0
7,7,-39.0,-59.0,-80.14
7,7,-41.0,-67.0,-79.0
7,7,-40.0,-64.0,-79.0
7,7,-41.0,-68.0,-78.0
7,7,-41.0,-65.0,-81.0
7,7,-43.0,-68.0,-78.0
7,7,-43.0,-66.0,-77.0
7,7,-40.0,-65.0,-77.0
7,7,-45.0,-65.0,-76.0
7,7,-39.0,-64.0,-75.0
7,7,-37.0,-66.0,-76.0
7,7,-42.0,-71.0,-78.0
7,7,-39.0,-69.0,-79.0
7,7,-42.0,-73.0,-78.0
7,7,-44.0,-66.0,-78.0
7,7,-40.0,-69.0,-77.0
7,7,-39.0,-65.0,-78.0
7,7,-39.0,-70.0,-75.0
7,7,-37.0,-69.0,-75.0
7,7,-36.0,-68.0,-75.0
7,8,-48.0,-61.0,-90.0
7,8,-46.0,-69.0,-90.0
7,8,-47.0,-73.0,-92.0
7,8,-48.0,-74.0,-91.0
7,8,-55.0,-72.0,-89.0
7,8,-53.0,-73.0,-88.0
7,8,-52.0,-73.0,-88.0
7,8,-55.0,-81.0,-89.0
7,8,-52.0,-76.0,-89.0
7,8,-51.0,-68.0,-90.0
7,8,-53.0,-71.0,-88.26
7,8,-49.0,-69.0,-87.0
7,8,-50.0,-64.0,-86.0
7,8,-55.0,-67.0,-88.26
7,8,-53.0,-67.0,-88.0
7,8,-52.0,-66.0,-89.0
7,8,-52.0,-67.0,-91.0
7,8,-59.0,-67.0,-90.0
7,8,-54.0,-68.0,-88.0
7,8,-56.0,-67.0,-88.0
7,8,-53.0,-71.0,-90.0
7,8,-56.0,-69.0,-91.0
7,8,-52.0,-69.0,-90.0
7,8,-54.0,-73.0,-91.0
7,8,-55.0,-69.0,-92.0
7,8,-56.0,-68.0,-89.0
7,8,-54.0,-71.0,-89.0
7,8,-54.0,-68.0,-88.0
7,8,-52.0,-68.0,-88.0
7,8,-52.0,-67.0,-88.0
7,8,-52.0,-66.0,-92.0
7,8,-54.0,-71.0,-88.0
7,8,-53.0,-68.0,-88.0
7,8,-58.0,-67.0,-86.0
7,8,-58.0,-69.0,-87.0
7,8,-52.0,-72.0,-87.0
7,8,-58.0,-71.0,-88.0
7,8,-54.0,-66.0,-86.0
7,8,-55.0,-66.0,-83.0
7,8,-47.0,-64.0,-82.0
7,8,-50.0,-64.0,-82.0
7,8,-47.0,-65.0,-88.26
7,8,-49.0,-66.0,-87.0
7,8,-51.0,-66.0,-85.0
7,8,-51.0,-66.0,-85.0
7,8,-53.0,-68.0,-88.0
7,8,-52.0,-67.0,-88.0
7,8,-56.0,-70.0,-88.26
7,8,-51.0,-70.0,-88.26
7,8,-52.0,-66.0,-86.0
7,8,-51.0,-69.0,-88.26
7,8,-61.0,-70.0,-88.0
7,8,-53.0,-66.0,-89.0
7,8,-59.0,-64.0,-91.0
7,8,-56.0,-65.0,-91.0
7,8,-51.0,-68.0,-88.0
7,8,-55.0,-68.0,-86.0
7,8,-55.0,-65.0,-88.0
7,8,-57.0,-63.0,-87.0
7,8,-61.0,-65.0,-91.0
7,9,-42.0,-65.0,-81.0
7,9,-45.0,-69.0,-83.0
7,9,-43.0,-69.0,-83.0
7,9,-45.0,-68.0,-82.0
7,9,-45.0,-62.0,-81.0
7,9,-44.0,-65.0,-81.0
7,9,-45.0,-66.0,-80.0
7,9,-45.0,-67.0,-81.0
7,9,-42.0,-67.0,-81.0
7,9,-43.0,-67.0,-80.0
7,9,-42.0,-68.0,-80.0
7,9,-41.0,-68.0,-80.0
7,9,-41.0,-68.0,-81.0
7,9,-43.0,-70.0,-82.0
7,9,-41.0,-66.0,-81.0
7,9,-42.0,-65.0,-80.0
7,9,-45.0,-66.0,-81.0
7,9,-44.0,-65.0,-81.0
7,9,-43.0,-65.0,-80.0
7,9,-43.0,-67.0,-81.0
7,9,-44.0,-67.0,-82.0
7,9,-43.0,-66.0,-80.0
7,9,-46.0,-65.0,-81.0
7,9,-45.0,-64.0,-81.0
7,9,-46.0,-66.0,-80.0
7,9,-43.0,-67.0,-81.0
7,9,-44.0,-69.0,-80.0
7,9,-42.0,-68.0,-80.0
7,9,-42.0,-70.0,-81.0
7,9,-42.0,-66.0,-82.0
7,9,-44.0,-68.0,-81.0
7,9,-45.0,-69.0,-81.0
7,9,-45.0,-66.0,-81.0
7,9,-42.0,-73.0,-81.0
7,9,-43.0,-69.0,-81.0
7,9,-42.0,-66.0,-80.0
7,9,-39.0,-70.0,-86.0
7,9,-40.0,-70.0,-83.0
7,9,-40.0,-66.0,-82.0
7,9,-44.0,-69.0,-91.0
7,9,-49.0,-66.0,-88.0
7,9,-49.0,-67.0,-82.0
7,9,-59.0,-67.0,-84.0
7,9,-54.0,-71.0,-82.0
7,9,-52.0,-71.0,-84.0
7,9,-53.0,-72.0,-85.0
7,9,-53.0,-71.0,-86.0
7,9,-48.0,-71.0,-85.0
7,9,-54.0,-72.0,-83.0
